City ID,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.feels_like,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,snow.3h,sys.country,sys.id,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,wind.speed
218,stations,77,200,60.92,-46.05,1580090013,3421719,4.15,,66,989,,12.2,12.2,12.2,Narsaq,,,,,GL,47.0,1580038717,1580064863,1.0,-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",60.0,,3.36
219,model,5,200,42.9,133.91,1580090367,2017658,26.73,991.0,38,1029,1029.0,33.37,33.37,33.37,Preobrazheniye,,,,,RU,,1580077502,1580112511,,36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",82.0,,1.59
220,stations,81,200,-46.28,169.85,1580089902,2208248,65.88,,66,995,,68.0,68.0,68.0,Kaitangata,,,,,NZ,2031989.0,1580059473,1580113285,3.0,46800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",132.0,,7.23
221,model,98,200,66.83,70.83,1580090367,1486321,-18.49,1001.0,99,1003,1003.0,-10.37,-10.37,-10.37,Yar-Sale,,,,,RU,,1580100198,1580120097,,18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",121.0,,2.57
222,stations,0,200,40.6,-77.57,1580090367,5197850,26.92,,80,1009,,34.23,37.0,32.0,Lewistown,,,,,US,5732.0,1580041536,1580077175,1.0,-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",230.0,,5.82
223,model,0,200,65.58,-171.0,1580090368,4031637,-23.04,1025.0,84,1031,1031.0,-15.61,-15.61,-15.61,Lavrentiya,,,,,RU,,1580157235,1580179157,,43200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.0,,1.03
224,model,0,200,5.52,5.75,1580090368,2319133,76.03,1009.0,86,1011,1011.0,71.11,71.11,71.11,Warri,,,,,NG,,1580104405,1580147133,,3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",336.0,,2.01
225,stations,75,200,53.77,-2.72,1580090221,2639912,30.52,,93,999,,40.77,43.0,39.0,Preston,0.25,,,,GB,1399.0,1580112364,1580143241,1.0,0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",170.0,,13.87
226,stations,75,200,60.82,-115.8,1580090368,5972762,-9.78,,84,1015,,-0.4,-0.4,-0.4,Hay River,,,,,CA,819.0,1580055390,1580081674,1.0,-25200,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",75.0,,5.17
227,stations,100,200,-26.25,31.5,1580090368,934994,60.51,,93,1019,,64.22,69.8,59.0,Manzini,,,,,SZ,2062.0,1580095455,1580143721,1.0,7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",160.0,,13.87
228,model,100,200,-13.44,-42.24,1580090368,3455082,68.83,896.0,87,1015,1015.0,65.84,65.84,65.84,Paramirim,,,,,BR,,1580027937,1580073813,,-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",19.0,,1.79
229,stations,100,200,-45.58,-72.07,1580090369,3894426,51.91,,44,1018,,60.8,60.8,60.8,Coyhaique,,,,,CL,8491.0,1580031236,1580084835,1.0,-10800,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",270.0,,11.41
230,stations,40,200,-20.34,57.76,1580090287,1106677,75.74,,78,1011,,74.16,77.0,71.01,Bambous Virieux,,,,,MU,2061.0,1580089735,1580136835,1.0,14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",160.0,,8.05
231,model,0,200,14.9,-24.5,1580090173,3374210,70.57,996.0,65,1016,1016.0,73.15,73.15,73.15,Sao Filipe,,,,,CV,,1580112444,1580153617,,-3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",64.0,,10.83
232,stations,75,200,65.28,-126.83,1580089863,6089245,-25.04,,69,1013,,-13.0,-13.0,-13.0,Norman Wells,,,,,CA,951.0,1580060263,1580082097,1.0,-25200,48279.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",110.0,,9.17
233,model,10,200,-35.17,173.17,1580089800,2194098,69.49,1019.0,82,1019,1019.0,69.78,69.78,69.78,Ahipara,,,,,NZ,,1580060402,1580110763,,46800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",203.0,,9.15
234,model,80,200,17.48,73.19,1580090033,1270779,79.07,1013.0,58,1014,1014.0,77.32,77.32,77.32,Guhagar,,,,,IN,,1580089224,1580129939,,19800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80.0,,3.65
235,model,100,200,39.82,109.98,1580090369,1812256,18.12,869.0,88,1028,1028.0,24.53,24.53,24.53,Dongsheng,,,,0.13,CN,,1580082793,1580118707,,28800,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",249.0,,2.75
236,model,89,200,50.68,156.12,1580089904,2121385,10.98,962.0,88,1002,1002.0,22.35,22.35,22.35,Severo-Kuril'sk,,,,0.19,RU,,1580073572,1580105778,,39600,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",308.0,,11.21
237,stations,85,200,42.67,9.33,1580090369,3034639,38.82,,87,1020,,44.73,46.4,42.8,Arrondissement de Bastia,,,,,FR,6488.0,1580107348,1580142472,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",230.0,,6.93
238,model,91,200,2.18,-73.78,1580090370,3827693,80.44,977.0,62,1012,1012.0,76.5,76.5,76.5,La Macarena,,,,,CO,,1580036814,1580080078,,-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",14.0,,0.51
239,model,0,200,16.52,-98.75,1580090370,3516171,80.76,1008.0,85,1016,1016.0,74.3,74.3,74.3,Barra de Tecoanapa,,,,,MX,,1580044008,1580084871,,-21600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",262.0,,1.61
240,stations,0,200,-20.12,16.15,1580090370,3353715,68.81,,55,1019,,69.8,69.8,69.8,Outjo,,,,,NA,2270.0,1580099747,1580146799,1.0,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",90.0,,3.36
241,stations,90,200,58.52,-117.14,1580089834,5975004,7.16,,100,1009,,15.8,15.8,15.8,High Level,,,,,CA,867.0,1580054863,1580082845,1.0,-25200,6437.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",360.0,,5.82
242,model,82,200,-30.74,30.45,1580090370,964406,53.94,996.0,51,1019,1019.0,62.94,62.94,62.94,Port Shepstone,,,,,ZA,,1580095217,1580144464,,7200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",220.0,,13.73
243,model,0,200,14.53,20.92,1580090370,244878,46.13,949.0,16,1016,1016.0,59.76,59.76,59.76,Biltine,,,,,TD,,1580101512,1580142744,,3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",95.0,,14.36
244,model,0,200,27.67,-105.17,1580090370,4013724,54.55,868.0,31,1017,1017.0,62.67,62.67,62.67,Camargo,,,,,MX,,1580046604,1580085358,,-25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",124.0,,7.96
245,stations,1,200,34.64,-120.46,1580090063,5367788,51.08,,87,1021,,56.62,60.01,53.01,Lompoc,,,,,US,4558.0,1580051046,1580088256,1.0,-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",300.0,,11.41
246,stations,40,200,-12.04,-77.03,1580090111,3936456,70.32,,83,1014,,75.2,75.2,75.2,Lima,,,,,PE,8682.0,1580036411,1580082041,1.0,-18000,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",150.0,,21.92
247,stations,0,200,-26.65,15.16,1580090000,3355672,54.72,,59,1014,,64.4,64.4,64.4,Luderitz,,,,,NA,2260.0,1580099337,1580147684,1.0,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",170.0,,17.22
248,stations,20,200,34.15,-119.2,1580090371,5384339,53.31,,82,1020,,55.78,60.8,51.01,Port Hueneme,,,,,US,5254.0,1580050685,1580088012,1.0,-28800,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",260.0,,4.7
249,model,8,200,57.45,97.32,1580090371,1507638,-4.61,985.0,94,1027,1027.0,3.7,3.7,3.7,Chunoyar,,,,,RU,,1580089401,1580118178,,25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",175.0,,3.76
250,model,22,200,38.25,36.91,1580090371,325304,10.9,844.0,55,1027,1027.0,18.12,18.12,18.12,Afsin,,,,,TR,,1580100110,1580136470,,10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",43.0,,2.01
251,model,94,200,-6.21,155.54,1580090371,2100633,91.47,1002.0,70,1006,1006.0,84.24,84.24,84.24,Arawa,,0.31,,,PG,,1580067496,1580112133,,39600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",17.0,,3.89
252,model,100,200,-38.38,142.48,1580090335,2144528,55.18,1016.0,75,1015,1015.0,60.35,60.35,60.35,Warrnambool,,,,,AU,,1580067339,1580118559,,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",238.0,,10.51
253,model,26,200,-3.67,152.43,1580090018,2090021,89.64,1005.0,72,1006,1006.0,85.82,85.82,85.82,Namatanai,,1.13,,,PG,,1580068451,1580112670,,36000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",258.0,,12.37
254,stations,20,200,16.86,-99.89,1580090326,3533462,83.23,,74,1013,,80.6,80.6,80.6,Acapulco de Juarez,,,,,MX,7103.0,1580044312,1580085115,1.0,-21600,12874.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.0,,10.29
255,model,41,200,0.13,117.5,1580090371,1648186,89.67,1009.0,76,1010,1010.0,83.68,83.68,83.68,Bontang,,1.88,,,ID,,1580077145,1580120745,,28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",41.0,,8.05
256,model,74,200,63.44,-20.27,1580090372,3412093,19.67,963.0,74,964,964.0,38.35,38.35,38.35,Vestmannaeyjar,,,,1.06,IS,,1580119934,1580144097,,0,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",112.0,,26.51
257,stations,90,200,55.1,-105.28,1580090263,6050066,12.24,,92,1018,,21.2,21.2,21.2,La Ronge,,,,,CA,949.0,1580050988,1580081027,1.0,-21600,24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",170.0,,6.93
258,stations,75,200,-23.65,-70.4,1580089775,3899539,71.28,,83,1015,,70.93,72.0,69.8,Antofagasta,,,,,CL,8488.0,1580033745,1580081525,1.0,-10800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200.0,,9.17
259,stations,90,200,51.26,-80.61,1580089774,6078372,7.7,,92,1010,,21.2,21.2,21.2,Moose Factory,,,,,CA,860.0,1580044138,1580076033,1.0,-18000,14484.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",340.0,,14.99
260,stations,40,200,-19.98,57.61,1580090372,934649,74.77,,78,1011,,73.49,77.0,71.01,Cap Malheureux,,,,,MU,2061.0,1580089805,1580136837,1.0,14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",160.0,,8.05
261,stations,92,200,43.51,16.44,1580090363,3190261,40.44,,71,1017,,48.54,50.0,46.0,Split,,0.44,,,HR,6387.0,1580105771,1580140635,1.0,3600,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",330.0,,10.29
262,stations,0,200,48.04,40.05,1580090327,582447,18.12,,86,1022,,26.6,26.6,26.6,Almaznyy,,,,,RU,8971.0,1580100881,1580134191,1.0,10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",300.0,,6.71
263,model,0,200,67.8,130.41,1580090373,2027042,-40.31,932.0,43,1024,1024.0,-30.5,-30.5,-30.5,Batagay-Alyta,,,,,RU,,1580086732,1580104961,,32400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",202.0,,4.76
264,stations,20,200,43.21,-8.69,1580090010,3126369,46.96,,93,1016,,52.52,55.0,50.0,Carballo,1.78,,,,ES,6403.0,1580111752,1580146719,1.0,3600,7000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",190.0,,10.29
265,model,68,200,-17.98,-67.15,1580090373,3909234,44.44,642.0,59,1018,1018.0,51.58,51.58,51.58,Oruro,,,,,BO,,1580033509,1580080200,,-14400,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",164.0,,7.99
266,stations,8,200,10.15,-85.45,1580090373,3622716,81.9,,65,1012,,78.8,78.8,78.8,Nicoya,,,,,CR,7210.0,1580040271,1580082223,1.0,-21600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",70.0,,4.7
267,model,4,200,22.57,59.53,1580089923,286245,53.49,999.0,53,1018,1018.0,61.5,61.5,61.5,Sur,,,,,OM,,1580092964,1580132756,,14400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",338.0,,11.83
268,stations,75,200,-29.47,149.85,1580090373,2156927,86.14,,45,1014,,87.8,87.8,87.8,Moree,,,,,AU,9555.0,1580066687,1580115673,1.0,39600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",360.0,,11.41
269,model,99,200,-31.73,-55.98,1580090374,3440034,69.75,987.0,39,1008,1008.0,74.1,74.1,74.1,Tacuarembo,,,,,UY,,1580029402,1580078945,,-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",177.0,,6.73
270,model,72,200,5.38,95.96,1580090374,1213821,86.67,1012.0,74,1012,1012.0,80.02,80.02,80.02,Sigli,,,,,ID,,1580082742,1580125489,,25200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",173.0,,2.64
271,model,100,200,-22.67,167.48,1580090374,2137773,79.2,1011.0,81,1011,1011.0,78.66,78.66,78.66,Vao,,0.19,,,NC,,1580063166,1580110731,,39600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",93.0,,14.76
272,stations,0,200,24.69,46.72,1580090361,108410,33.89,,65,1027,,41.0,41.0,41.0,Riyadh,,,,,SA,7424.0,1580096241,1580135630,1.0,10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.0,,5.82
273,model,83,200,-8.16,-70.35,1580090374,3664243,83.01,985.0,87,1011,1011.0,75.76,75.76,75.76,Feijo,,,,,BR,,1580035138,1580080107,,-18000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",342.0,,2.15
274,model,100,200,70.98,25.97,1580090374,779554,11.34,1012.0,63,1014,1014.0,22.48,22.48,22.48,Honningsvag,,,,0.13,NO,,1580115741,1580126090,,3600,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",51.0,,9.73
275,model,97,200,49.14,56.49,1580090374,608271,6.48,987.0,95,1014,1014.0,18.59,18.59,18.59,Shubarkuduk,,,,0.19,KZ,,1580097149,1580130031,,18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",285.0,,12.21
276,model,100,200,18.74,7.39,1580090374,2447513,55.67,964.0,9,1017,1017.0,65.37,65.37,65.37,Arlit,,,,,NE,,1580105126,1580145626,,3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",106.0,,6.46
277,stations,100,200,62.16,-7.17,1580090374,2610343,22.3,,68,984,,39.2,39.2,39.2,Vestmanna,,,,0.88,FO,1596.0,1580116189,1580141552,1.0,0,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",180.0,,23.04
278,stations,0,200,-38.55,-58.74,1580090375,3430443,52.83,,59,1016,,59.58,60.01,59.0,Necochea,,,,,AR,2019717.0,1580029177,1580080495,3.0,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",180.0,21.0,10.0
279,model,0,200,31.61,55.41,1580090375,142255,30.25,892.0,57,1024,1024.0,36.77,36.77,36.77,Bafq,,,,,IR,,1580094872,1580132827,,12600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",139.0,,3.22
280,stations,96,200,-3.75,-73.25,1580090100,3696183,89.71,,94,1010,,78.8,78.8,78.8,Iquitos,,,,,PE,8694.0,1580036201,1580080437,1.0,-18000,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",348.0,,1.07
281,model,98,200,32.77,22.64,1580090375,87205,53.58,1021.0,53,1022,1022.0,60.94,60.94,60.94,Darnah,,,,,LY,,1580102864,1580140566,,7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",225.0,,10.49
282,stations,20,200,23.45,-110.22,1580090375,3981432,69.87,,77,1018,,69.22,70.0,68.0,Todos Santos,,,,,MX,7151.0,1580047396,1580086990,1.0,-25200,14484.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",120.0,,5.82
283,model,0,200,27.25,79.18,1580090375,1275849,56.79,997.0,63,1015,1015.0,58.51,58.51,58.51,Bhongaon,,,,,IN,,1580088706,1580127581,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",269.0,,1.39
284,stations,100,200,43.75,-81.72,1580090375,5962442,26.58,,89,991,,31.71,34.0,28.99,Goderich,,,,1.25,CA,2018234.0,1580043007,1580077697,3.0,-18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",266.0,5.99,1.99
285,stations,20,200,6.12,81.12,1580089965,1244926,75.45,,100,1012,,69.8,69.8,69.8,Hambantota,,,,,LK,9124.0,1580086364,1580128992,1.0,19800,9000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10.0,,3.36
286,model,100,200,-4.67,-73.52,1580090376,3692020,83.82,998.0,95,1012,1012.0,75.34,75.34,75.34,Saquena,,,,,PE,,1580036190,1580080577,,-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",322.0,,2.1
287,model,91,200,51.23,48.77,1580090376,566456,8.06,1003.0,92,1012,1012.0,21.76,21.76,21.76,Dergachi,,,,,RU,,1580099431,1580131455,,14400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",241.0,,15.41
288,model,98,200,65.42,-52.9,1580089915,3421982,4.15,988.0,77,998,998.0,12.15,12.15,12.15,Maniitsoq,,,,0.25,GL,,1580042648,1580064220,,-10800,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",30.0,,3.56
289,stations,75,200,-0.95,-80.73,1580090376,3654410,87.22,,78,1013,,80.6,80.6,80.6,Manta,,,,,EC,8552.0,1580038226,1580082002,1.0,-18000,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",240.0,,4.7
290,model,100,200,39.74,98.52,1580090376,1279945,12.13,784.0,38,1031,1031.0,18.91,18.91,18.91,Jiuquan,,,,,CN,,1580085531,1580121471,,28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",126.0,,0.69
291,model,26,200,-32.85,27.44,1580090376,1019330,47.07,986.0,75,1022,1022.0,55.33,55.33,55.33,Bhisho,,,,,ZA,,1580095692,1580145434,,7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",275.0,,13.67
292,model,79,200,-5.43,38.97,1580090376,150793,84.56,1010.0,87,1013,1013.0,78.06,78.06,78.06,Pangani,,,,,TZ,,1580095543,1580140047,,10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.0,,5.68
293,model,100,200,57.31,88.17,1580090377,1489822,-2.78,996.0,86,1017,1017.0,8.4,8.4,8.4,Teguldet,,,,,RU,,1580091550,1580120421,,25200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",181.0,,9.08
294,stations,100,200,31.61,34.76,1580090066,293842,38.7,,87,1026,,42.4,46.99,36.0,Kiryat Gat,,,,,IL,6845.0,1580099826,1580137786,1.0,7200,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,,2.24
295,model,100,200,54.2,37.61,1580090337,480562,21.34,986.0,94,1012,1012.0,33.91,33.91,33.91,Tula,,,,,RU,,1580102802,1580133441,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.0,,16.06
296,model,0,200,7.98,49.82,1580090377,60019,73.06,1013.0,77,1015,1015.0,78.37,78.37,78.37,Eyl,,,,,SO,,1580094029,1580136353,,10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",28.0,,23.47
297,model,100,200,39.05,-27.98,1580090148,3372964,54.68,1014.0,86,1015,1015.0,61.75,61.75,61.75,Lagoa,,2.69,,,PT,,1580115782,1580151950,,-3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",197.0,,16.8
298,model,0,200,34.17,77.58,1580090308,1264976,-23.35,595.0,57,1042,1042.0,-13.56,-13.56,-13.56,Leh,,,,,IN,,1580089845,1580127210,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",192.0,,5.08
299,stations,90,200,40.04,-111.73,1580090294,5779548,30.78,,100,1016,,38.46,39.99,37.0,Payson,,,,,US,6116.0,1580049651,1580085460,1.0,-25200,11265.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",320.0,,9.17
300,stations,0,200,-40.03,176.35,1580090378,2181988,79.27,,52,1017,,78.48,82.99,73.0,Takapau,,,,,NZ,2010964.0,1580058963,1580110675,3.0,46800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",248.0,8.01,4.0
301,stations,9,200,28.72,-111.58,1580090378,3991622,65.35,,58,1015,,65.7,71.01,61.0,La Providencia,,,,,MX,2010319.0,1580048251,1580086788,3.0,-25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",247.0,3.0,1.01
302,model,46,200,-6.88,112.21,1580090291,8079926,96.08,999.0,67,1011,1011.0,87.12,87.12,87.12,Labuhan,,,,,ID,,1580077842,1580122588,,25200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",104.0,,2.26
303,stations,20,200,7.24,-70.73,1580090378,3804949,86.61,,74,1011,,80.6,80.6,80.6,Guasdualito,,,,,VE,8603.0,1580036496,1580078931,1.0,-14400,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",22.0,,4.27
304,stations,90,200,-26.82,-65.22,1580090174,3836873,76.48,,94,1015,,71.6,71.6,71.6,San Miguel de Tucuman,,,,,AR,8248.0,1580032173,1580080610,1.0,-10800,8000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",320.0,,4.7
305,model,100,200,-9.33,34.77,1580090378,151479,59.47,831.0,97,1015,1015.0,59.32,59.32,59.32,Njombe,,,,,TZ,,1580096229,1580141379,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",311.0,,4.59
306,model,100,200,-4.98,12.93,1580090378,2311127,81.28,978.0,96,1011,1011.0,73.45,73.45,73.45,Tshela,,1.75,,,CD,,1580101831,1580146260,,3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",270.0,,1.72
307,stations,20,200,37.46,-122.43,1580090378,5354943,49.14,,87,1025,,53.64,57.99,50.0,Half Moon Bay,,,,,US,4322.0,1580051870,1580088377,1.0,-28800,8047.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",330.0,,8.05
308,stations,2,200,43.8,87.6,1580090379,1529102,1.26,,84,1023,,8.6,8.6,8.6,Urumqi,,,,,CN,9677.0,1580088749,1580123495,1.0,28800,1600.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2.24
309,model,100,200,71.04,27.85,1580090095,778707,5.25,996.0,75,1014,1014.0,15.24,15.24,15.24,Mehamn,,,,0.19,NO,,1580115414,1580125516,,3600,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",4.0,,7.34
310,model,100,200,65.7,82.47,1580090011,1502073,-11.11,1004.0,96,1008,1008.0,0.41,0.41,0.41,Krasnosel'kup,,,,,RU,,1580096618,1580118089,,18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",147.0,,9.24
311,stations,1,200,37.78,-121.98,1580090197,5392593,48.13,,82,1024,,54.16,57.99,50.0,San Ramon,,,,,US,3560.0,1580051804,1580088227,1.0,-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",240.0,,10.29
312,model,97,200,65.97,78.37,1580090241,1488414,-12.66,1001.0,96,1005,1005.0,-1.97,-1.97,-1.97,Urengoy,,,,0.13,RU,,1580097779,1580118897,,18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",143.0,,7.61
313,model,11,200,0.05,18.26,1580090033,2312895,67.1,973.0,35,1010,1010.0,69.73,69.73,69.73,Mbandaka,,,,,CD,,1580100960,1580144573,,3600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",345.0,,1.01
314,model,37,200,17.89,-77.59,1580090379,3491161,68.07,968.0,92,1016,1016.0,64.65,64.65,64.65,Bull Savanna,,,,,JM,,1580039052,1580079669,,-18000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",44.0,,1.3
315,stations,90,200,50.7,-127.42,1580090027,6111862,36.23,,93,1007,,42.8,42.8,42.8,Port Hardy,,,,,CA,1011.0,1580055242,1580087401,1.0,-28800,16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",220.0,,8.05
